chr	beg	end	mid	qchr	qbeg	qend	id	gid	type
10	14000000	15000000	hs75	10	14594873	14594874	28926	Zm00001d023468	cis
10	14000000	15000000	hs75	10	14628549	14628550	12379	Zm00001d049786	trans
10	14000000	15000000	hs75	10	14745775	14745776	5284	Zm00001d002373	trans
10	14000000	15000000	hs75	10	14594873	14594874	1704	Zm00001d029783	trans
10	14000000	15000000	hs75	10	14628549	14628550	25073	Zm00001d000339	trans
10	14000000	15000000	hs75	10	14628549	14628550	5447	Zm00001d002617	trans
10	14000000	15000000	hs75	10	14745775	14745776	27801	Zm00001d047307	trans
10	14000000	15000000	hs75	10	14628549	14628550	29011	Zm00001d023615	cis
10	14000000	15000000	hs75	10	14594873	14594874	6559	Zm00001d004779	trans
10	14000000	15000000	hs75	10	14594873	14594874	6597	Zm00001d004857	trans
10	14000000	15000000	hs75	10	14594873	14594874	1329	Zm00001d029120	trans
10	14000000	15000000	hs75	10	14628549	14628550	9388	Zm00001d041236	trans
10	14000000	15000000	hs75	10	14594873	14594874	18061	Zm00001d017897	trans
10	14000000	15000000	hs75	10	14628549	14628550	13559	Zm00001d052143	trans
10	14000000	15000000	hs75	10	14594873	14594874	28755	Zm00001d048568	trans
10	14000000	15000000	hs75	10	14745775	14745776	19244	Zm00001d036416	trans
10	14000000	15000000	hs75	10	14745775	14745776	20425	Zm00001d038257	trans
10	14000000	15000000	hs75	10	14745775	14745776	29035	Zm00001d023671	cis
10	14000000	15000000	hs75	10	14745775	14745776	27263	Zm00001d046388	trans
10	14000000	15000000	hs75	10	14628549	14628550	10549	Zm00001d043149	trans
10	14000000	15000000	hs75	10	14745775	14745776	13209	Zm00001d051590	trans
10	14000000	15000000	hs75	10	14745775	14745776	8770	Zm00001d039727	trans
10	14000000	15000000	hs75	10	14628549	14628550	20415	Zm00001d038239	trans
10	14000000	15000000	hs75	10	14594873	14594874	3018	Zm00001d032282	trans
10	14000000	15000000	hs75	10	14745775	14745776	8092	Zm00001d007369	trans
10	14000000	15000000	hs75	10	14745775	14745776	18001	Zm00001d017837	trans
10	14000000	15000000	hs75	10	14745775	14745776	29033	Zm00001d023669	cis
10	14000000	15000000	hs75	10	14628549	14628550	29038	Zm00001d023680	cis
10	14000000	15000000	hs75	10	14745775	14745776	5843	Zm00001d003227	trans
10	17000000	18000000	hs76	10	17613130	17613131	3370	Zm00001d032815	trans
10	17000000	18000000	hs76	10	17613130	17613131	29074	Zm00001d023753	cis
10	17000000	18000000	hs76	10	17007278	17007279	15229	Zm00001d013178	trans
10	17000000	18000000	hs76	10	17350093	17350094	15245	Zm00001d013208	trans
10	17000000	18000000	hs76	10	17350093	17350094	25173	Zm00001d010855	trans
10	17000000	18000000	hs76	10	17007278	17007279	13566	Zm00001d052149	trans
10	17000000	18000000	hs76	10	17007278	17007279	22109	Zm00001d020436	trans
10	17000000	18000000	hs76	10	17350093	17350094	12953	Zm00001d051163	trans
10	17000000	18000000	hs76	10	17007278	17007279	7656	Zm00001d006701	trans
10	17000000	18000000	hs76	10	17007278	17007279	29051	Zm00001d023707	cis
10	17000000	18000000	hs76	10	17007278	17007279	24009	Zm00001d008693	trans
10	17000000	18000000	hs76	10	17350093	17350094	7919	Zm00001d007117	trans
10	17000000	18000000	hs76	10	17007278	17007279	8935	Zm00001d040066	trans
10	17000000	18000000	hs76	10	17007278	17007279	1424	Zm00001d029255	trans
10	17000000	18000000	hs76	10	17007278	17007279	8960	Zm00001d040144	trans
10	17000000	18000000	hs76	10	17007278	17007279	21324	Zm00001d018749	trans
10	17000000	18000000	hs76	10	17350093	17350094	10767	Zm00001d043405	trans
10	17000000	18000000	hs76	10	17007278	17007279	17792	Zm00001d017534	trans
10	17000000	18000000	hs76	10	17350093	17350094	3423	Zm00001d032933	trans
10	17000000	18000000	hs76	10	17350093	17350094	23925	Zm00001d008587	trans
10	17000000	18000000	hs76	10	17007278	17007279	29054	Zm00001d023710	cis
10	17000000	18000000	hs76	10	17350093	17350094	7399	Zm00001d006354	trans
10	17000000	18000000	hs76	10	17007278	17007279	3529	Zm00001d033129	trans
10	17000000	18000000	hs76	10	17007278	17007279	29046	Zm00001d023694	cis
10	17000000	18000000	hs76	10	17007278	17007279	25660	Zm00001d011656	trans
10	17000000	18000000	hs76	10	17007278	17007279	19135	Zm00001d036136	trans
10	17000000	18000000	hs76	10	17007278	17007279	3232	Zm00001d032613	trans
10	17000000	18000000	hs76	10	17007278	17007279	29137	Zm00001d023881	cis
10	17000000	18000000	hs76	10	17007278	17007279	22833	Zm00001d021522	trans
10	17000000	18000000	hs76	10	17007278	17007279	14560	Zm00001d053741	trans
10	17000000	18000000	hs76	10	17613130	17613131	19014	Zm00001d035865	trans
10	17000000	18000000	hs76	10	17007278	17007279	22580	Zm00001d021188	trans
10	17000000	18000000	hs76	10	17007278	17007279	29358	Zm00001d024364	trans
10	17000000	18000000	hs76	10	17007278	17007279	9394	Zm00001d041221	trans
10	17000000	18000000	hs76	10	17007278	17007279	30127	Zm00001d025864	trans
10	17000000	18000000	hs76	10	17007278	17007279	22751	Zm00001d021433	trans
10	17000000	18000000	hs76	10	17007278	17007279	14455	Zm00001d053627	trans
10	17000000	18000000	hs76	10	17007278	17007279	29061	Zm00001d023729	cis
10	17000000	18000000	hs76	10	17007278	17007279	29059	Zm00001d023715	cis
10	17000000	18000000	hs76	10	17613130	17613131	5004	Zm00001d001993	trans
10	17000000	18000000	hs76	10	17350093	17350094	18026	Zm00001d017859	trans
10	17000000	18000000	hs76	10	17007278	17007279	29057	Zm00001d023713	cis
10	34000000	35000000	hs77	10	34523971	34523972	25246	Zm00001d010978	trans
10	34000000	35000000	hs77	10	34523971	34523972	24477	Zm00001d009596	trans
10	34000000	35000000	hs77	10	34523971	34523972	29283	Zm00001d024231	trans
10	34000000	35000000	hs77	10	34523971	34523972	29210	Zm00001d024016	cis
10	34000000	35000000	hs77	10	34523971	34523972	29229	Zm00001d024066	cis
10	34000000	35000000	hs77	10	34523971	34523972	29217	Zm00001d024034	cis
10	34000000	35000000	hs77	10	34523971	34523972	16268	Zm00001d014742	trans
10	34000000	35000000	hs77	10	34523971	34523972	6204	Zm00001d003830	trans
10	34000000	35000000	hs77	10	34523971	34523972	29134	Zm00001d023877	cis
10	34000000	35000000	hs77	10	34523971	34523972	29208	Zm00001d024004	cis
10	34000000	35000000	hs77	10	34523971	34523972	29156	Zm00001d023912	cis
10	34000000	35000000	hs77	10	34523971	34523972	29143	Zm00001d023892	cis
10	34000000	35000000	hs77	10	34523971	34523972	29265	Zm00001d024187	trans
10	34000000	35000000	hs77	10	34523971	34523972	26053	Zm00001d012231	trans
10	34000000	35000000	hs77	10	34523971	34523972	29240	Zm00001d024105	trans
10	34000000	35000000	hs77	10	34523971	34523972	11898	Zm00001d048930	trans
10	34000000	35000000	hs77	10	34523971	34523972	29297	Zm00001d024239	trans
10	34000000	35000000	hs77	10	34523971	34523972	29282	Zm00001d024230	trans
10	34000000	35000000	hs77	10	34523971	34523972	29150	Zm00001d023904	cis
10	34000000	35000000	hs77	10	34523971	34523972	29221	Zm00001d024041	cis
10	34000000	35000000	hs77	10	34523971	34523972	29268	Zm00001d024199	trans
10	34000000	35000000	hs77	10	34523971	34523972	29270	Zm00001d024203	trans
10	34000000	35000000	hs77	10	34523971	34523972	29315	Zm00001d024281	trans
10	34000000	35000000	hs77	10	34523971	34523972	29142	Zm00001d023888	cis
10	34000000	35000000	hs77	10	34523971	34523972	29195	Zm00001d023987	cis
10	34000000	35000000	hs77	10	34523971	34523972	29177	Zm00001d023941	cis
10	34000000	35000000	hs77	10	34523971	34523972	29160	Zm00001d023919	cis
10	34000000	35000000	hs77	10	34523971	34523972	29256	Zm00001d024166	trans
10	76000000	77000000	hs78	10	76506707	76506708	11709	Zm00001d048583	trans
10	76000000	77000000	hs78	10	76667011	76667012	12903	Zm00001d051057	trans
10	76000000	77000000	hs78	10	76667011	76667012	10292	Zm00001d042738	trans
10	76000000	77000000	hs78	10	76667011	76667012	13702	Zm00001d052329	trans
10	76000000	77000000	hs78	10	76587158	76587159	29390	Zm00001d024430	cis
10	76000000	77000000	hs78	10	76667011	76667012	14332	Zm00001d053374	trans
10	76000000	77000000	hs78	10	76506707	76506708	5400	Zm00001d002562	trans
10	76000000	77000000	hs78	10	76506707	76506708	12153	Zm00001d049407	trans
10	76000000	77000000	hs78	10	76506707	76506708	6411	Zm00001d004400	trans
10	76000000	77000000	hs78	10	76506707	76506708	21885	Zm00001d019926	trans
10	76000000	77000000	hs78	10	76587158	76587159	29441	Zm00001d024530	cis
10	76000000	77000000	hs78	10	76506707	76506708	29415	Zm00001d024497	cis
10	76000000	77000000	hs78	10	76667011	76667012	15938	Zm00001d014179	trans
10	76000000	77000000	hs78	10	76667011	76667012	25741	Zm00001d011780	trans
10	76000000	77000000	hs78	10	76506707	76506708	4718	Zm00001d034826	trans
10	76000000	77000000	hs78	10	76667011	76667012	23344	Zm00001d022206	trans
10	76000000	77000000	hs78	10	76667011	76667012	14130	Zm00001d053016	trans
10	76000000	77000000	hs78	10	76587158	76587159	29600	Zm00001d024854	trans
10	76000000	77000000	hs78	10	76506707	76506708	27942	Zm00001d047518	trans
10	76000000	77000000	hs78	10	76506707	76506708	3934	Zm00001d033775	trans
10	76000000	77000000	hs78	10	76506707	76506708	7066	Zm00001d005831	trans
10	76000000	77000000	hs78	10	76667011	76667012	29578	Zm00001d024821	trans
10	76000000	77000000	hs78	10	76667011	76667012	12806	Zm00001d000102	trans
10	76000000	77000000	hs78	10	76667011	76667012	25481	Zm00001d011370	trans
10	76000000	77000000	hs78	10	76667011	76667012	688	Zm00001d028210	trans
10	76000000	77000000	hs78	10	76667011	76667012	22377	Zm00001d020840	trans
10	76000000	77000000	hs78	10	76667011	76667012	21593	Zm00001d019182	trans
10	76000000	77000000	hs78	10	76506707	76506708	13105	Zm00001d051471	trans
10	76000000	77000000	hs78	10	76667011	76667012	12664	Zm00001d050383	trans
10	76000000	77000000	hs78	10	76667011	76667012	11212	Zm00001d044101	trans
10	76000000	77000000	hs78	10	76667011	76667012	29101	Zm00001d023802	trans
10	76000000	77000000	hs78	10	76667011	76667012	21137	Zm00001d039096	trans
10	76000000	77000000	hs78	10	76506707	76506708	6542	Zm00001d004744	trans
10	76000000	77000000	hs78	10	76506707	76506708	26458	Zm00001d012770	trans
10	76000000	77000000	hs78	10	76506707	76506708	3837	Zm00001d033605	trans
10	76000000	77000000	hs78	10	76506707	76506708	17351	Zm00001d016811	trans
10	76000000	77000000	hs78	10	76506707	76506708	6696	Zm00001d005063	trans
10	76000000	77000000	hs78	10	76587158	76587159	23363	Zm00001d022237	trans
10	76000000	77000000	hs78	10	76506707	76506708	29429	Zm00001d024520	cis
10	76000000	77000000	hs78	10	76667011	76667012	6360	Zm00001d004172	trans
10	76000000	77000000	hs78	10	76667011	76667012	19875	Zm00001d037481	trans
10	76000000	77000000	hs78	10	76506707	76506708	29747	Zm00001d025149	trans
10	76000000	77000000	hs78	10	76667011	76667012	6925	Zm00001d005546	trans
10	76000000	77000000	hs78	10	76506707	76506708	29442	Zm00001d024531	cis
10	76000000	77000000	hs78	10	76667011	76667012	25333	Zm00001d011130	trans
10	76000000	77000000	hs78	10	76587158	76587159	16971	Zm00001d016036	trans
10	84000000	85000000	hs79	10	84020297	84020298	20105	Zm00001d037803	trans
10	84000000	85000000	hs79	10	84020297	84020298	4030	Zm00001d033912	trans
10	84000000	85000000	hs79	10	84126701	84126702	7932	Zm00001d007133	trans
10	84000000	85000000	hs79	10	84126701	84126702	20384	Zm00001d038198	trans
10	84000000	85000000	hs79	10	84020297	84020298	4119	Zm00001d034023	trans
10	84000000	85000000	hs79	10	84020297	84020298	375	Zm00001d027767	trans
10	84000000	85000000	hs79	10	84126701	84126702	28691	Zm00001d048506	trans
10	84000000	85000000	hs79	10	84126701	84126702	29536	Zm00001d024723	cis
10	84000000	85000000	hs79	10	84020297	84020298	28516	Zm00001d048308	trans
10	84000000	85000000	hs79	10	84020297	84020298	9331	Zm00001d040888	trans
10	84000000	85000000	hs79	10	84126701	84126702	2594	Zm00001d031580	trans
10	84000000	85000000	hs79	10	84126701	84126702	5195	Zm00001d002255	trans
10	84000000	85000000	hs79	10	84126701	84126702	29531	Zm00001d024715	cis
10	84000000	85000000	hs79	10	84126701	84126702	18881	Zm00001d035578	trans
10	84000000	85000000	hs79	10	84126701	84126702	29608	Zm00001d024861	cis
10	84000000	85000000	hs79	10	84126701	84126702	2294	Zm00001d031041	trans
10	84000000	85000000	hs79	10	84126701	84126702	29543	Zm00001d024757	cis
10	84000000	85000000	hs79	10	84126701	84126702	29530	Zm00001d024710	cis
10	84000000	85000000	hs79	10	84126701	84126702	12854	Zm00001d050963	trans
10	84000000	85000000	hs79	10	84126701	84126702	26083	Zm00001d012263	trans
10	84000000	85000000	hs79	10	84126701	84126702	29628	Zm00001d024904	trans
10	84000000	85000000	hs79	10	84020297	84020298	4505	Zm00001d034582	trans
10	84000000	85000000	hs79	10	84020297	84020298	16147	Zm00001d014575	trans
10	84000000	85000000	hs79	10	84020297	84020298	18427	Zm00001d018392	trans
10	84000000	85000000	hs79	10	84020297	84020298	29499	Zm00001d024640	cis
10	84000000	85000000	hs79	10	84126701	84126702	30425	Zm00001d026280	trans
10	84000000	85000000	hs79	10	84126701	84126702	29521	Zm00001d024701	cis
10	84000000	85000000	hs79	10	84020297	84020298	29570	Zm00001d024804	cis
10	84000000	85000000	hs79	10	84020297	84020298	11748	Zm00001d048655	trans
10	84000000	85000000	hs79	10	84020297	84020298	10027	Zm00001d042346	trans
10	84000000	85000000	hs79	10	84126701	84126702	13401	Zm00001d051916	trans
10	84000000	85000000	hs79	10	84126701	84126702	29527	Zm00001d024708	cis
10	84000000	85000000	hs79	10	84126701	84126702	22062	Zm00001d020357	trans
10	84000000	85000000	hs79	10	84020297	84020298	28955	Zm00001d023534	trans
10	84000000	85000000	hs79	10	84020297	84020298	21907	Zm00001d019987	trans
10	84000000	85000000	hs79	10	84126701	84126702	29544	Zm00001d024759	cis
10	84000000	85000000	hs79	10	84020297	84020298	7357	Zm00001d006296	trans
10	84000000	85000000	hs79	10	84020297	84020298	8834	Zm00001d039871	trans
10	84000000	85000000	hs79	10	84020297	84020298	22598	Zm00001d021232	trans
10	84000000	85000000	hs79	10	84126701	84126702	1957	Zm00001d030303	trans
10	84000000	85000000	hs79	10	84020297	84020298	23748	Zm00001d008279	trans
10	84000000	85000000	hs79	10	84126701	84126702	15864	Zm00001d014036	trans
10	84000000	85000000	hs79	10	84020297	84020298	23293	Zm00001d022144	trans
10	84000000	85000000	hs79	10	84020297	84020298	18598	Zm00001d018545	trans
10	84000000	85000000	hs79	10	84126701	84126702	29487	Zm00001d024625	cis
10	84000000	85000000	hs79	10	84126701	84126702	30250	Zm00001d026022	trans
10	84000000	85000000	hs79	10	84020297	84020298	4161	Zm00001d034066	trans
10	84000000	85000000	hs79	10	84020297	84020298	9558	Zm00001d041537	trans
10	84000000	85000000	hs79	10	84020297	84020298	24191	Zm00001d009004	trans
10	84000000	85000000	hs79	10	84126701	84126702	29591	Zm00001d024832	cis
10	84000000	85000000	hs79	10	84020297	84020298	17833	Zm00001d017595	trans
10	84000000	85000000	hs79	10	84126701	84126702	29553	Zm00001d024770	cis
10	84000000	85000000	hs79	10	84126701	84126702	4862	Zm00001d001808	trans
10	84000000	85000000	hs79	10	84126701	84126702	29550	Zm00001d024765	cis
10	84000000	85000000	hs79	10	84126701	84126702	29561	Zm00001d024788	cis
10	93000000	94000000	hs80	10	93210902	93210903	196	Zm00001d027502	trans
10	93000000	94000000	hs80	10	93210902	93210903	17614	Zm00001d017204	trans
10	93000000	94000000	hs80	10	93210902	93210903	910	Zm00001d028538	trans
10	93000000	94000000	hs80	10	93210902	93210903	1105	Zm00001d028804	trans
10	93000000	94000000	hs80	10	93210902	93210903	773	Zm00001d028341	trans
10	93000000	94000000	hs80	10	93210902	93210903	25987	Zm00001d012142	trans
10	93000000	94000000	hs80	10	93210902	93210903	5853	Zm00001d003246	trans
10	93000000	94000000	hs80	10	93210902	93210903	14244	Zm00001d053211	trans
10	93000000	94000000	hs80	10	93210902	93210903	223	Zm00001d027532	trans
10	93000000	94000000	hs80	10	93210902	93210903	25313	Zm00001d011103	trans
10	93000000	94000000	hs80	10	93210902	93210903	29731	Zm00001d025111	trans
10	93000000	94000000	hs80	10	93210902	93210903	18813	Zm00001d035337	trans
10	93000000	94000000	hs80	10	93210902	93210903	29489	Zm00001d024627	trans
10	93000000	94000000	hs80	10	93210902	93210903	4583	Zm00001d034667	trans
10	93000000	94000000	hs80	10	93210902	93210903	6346	Zm00001d004136	trans
10	93000000	94000000	hs80	10	93210902	93210903	24162	Zm00001d008961	trans
10	93000000	94000000	hs80	10	93210902	93210903	25942	Zm00001d012080	trans
10	93000000	94000000	hs80	10	93210902	93210903	19484	Zm00001d036795	trans
10	93000000	94000000	hs80	10	93210902	93210903	26912	Zm00001d045488	trans
10	93000000	94000000	hs80	10	93210902	93210903	3502	Zm00001d033062	trans
10	93000000	94000000	hs80	10	93210902	93210903	28158	Zm00001d047839	trans
10	93000000	94000000	hs80	10	93210902	93210903	19317	Zm00001d036546	trans
10	93000000	94000000	hs80	10	93210902	93210903	20819	Zm00001d038734	trans
10	93000000	94000000	hs80	10	93210902	93210903	9827	Zm00001d042024	trans
10	139000000	140000000	hs81	10	139982105	139982106	25620	Zm00001d011606	trans
10	139000000	140000000	hs81	10	139405998	139405999	16691	Zm00001d015385	trans
10	139000000	140000000	hs81	10	139982105	139982106	8185	Zm00001d007594	trans
10	139000000	140000000	hs81	10	139480613	139480614	30328	Zm00001d026139	cis
10	139000000	140000000	hs81	10	139405998	139405999	18935	Zm00001d035664	trans
10	139000000	140000000	hs81	10	139405998	139405999	25675	Zm00001d011679	trans
10	139000000	140000000	hs81	10	139312358	139312359	8476	Zm00001d039315	trans
10	139000000	140000000	hs81	10	139480613	139480614	16669	Zm00001d015361	trans
10	139000000	140000000	hs81	10	139926871	139926872	30773	Zm00001d026702	trans
10	139000000	140000000	hs81	10	139405998	139405999	30309	Zm00001d026120	cis
10	139000000	140000000	hs81	10	139085562	139085563	30308	Zm00001d026119	cis
10	139000000	140000000	hs81	10	139322460	139322461	14563	Zm00001d053747	trans
10	139000000	140000000	hs81	10	139322460	139322461	30327	Zm00001d026137	cis
10	139000000	140000000	hs81	10	139405998	139405999	663	Zm00001d028189	trans
10	139000000	140000000	hs81	10	139480613	139480614	29471	Zm00001d024587	trans
10	139000000	140000000	hs81	10	139322460	139322461	6132	Zm00001d003674	trans
10	139000000	140000000	hs81	10	139405998	139405999	30324	Zm00001d026131	cis
10	139000000	140000000	hs81	10	139926871	139926872	17508	Zm00001d017077	trans
10	139000000	140000000	hs81	10	139982105	139982106	8027	Zm00001d007270	trans
10	139000000	140000000	hs81	10	139982105	139982106	20456	Zm00001d038299	trans
10	139000000	140000000	hs81	10	139322460	139322461	30322	Zm00001d026130	cis
10	139000000	140000000	hs81	10	139312358	139312359	30315	Zm00001d026126	cis
10	139000000	140000000	hs81	10	139322460	139322461	30261	Zm00001d026039	cis
10	139000000	140000000	hs81	10	139480613	139480614	23117	Zm00001d021900	trans
10	139000000	140000000	hs81	10	139405998	139405999	6877	Zm00001d005446	trans
10	139000000	140000000	hs81	10	139982105	139982106	24314	Zm00001d009324	trans
10	139000000	140000000	hs81	10	139480613	139480614	355	Zm00001d027745	trans
10	139000000	140000000	hs81	10	139926871	139926872	25184	Zm00001d010871	trans
10	139000000	140000000	hs81	10	139982105	139982106	20317	Zm00001d038125	trans
10	139000000	140000000	hs81	10	139312358	139312359	30307	Zm00001d026113	cis
10	139000000	140000000	hs81	10	139729127	139729128	3445	Zm00001d032969	trans
10	139000000	140000000	hs81	10	139405998	139405999	8012	Zm00001d007234	trans
10	139000000	140000000	hs81	10	139405998	139405999	4753	Zm00001d034865	trans
10	139000000	140000000	hs81	10	139480613	139480614	18178	Zm00001d018065	trans
10	139000000	140000000	hs81	10	139982105	139982106	4871	Zm00001d001819	trans
10	139000000	140000000	hs81	10	139982105	139982106	6200	Zm00001d003817	trans
10	139000000	140000000	hs81	10	139729127	139729128	30334	Zm00001d026153	cis
