id	gid	gchr.g	gpos.g	gchr.p	gpos.p	qchr.g	marker	qpos.g	qleft.g	qright.g	qchr.p	qpos.p	LOD	ADD	Rsqure	type
28714	GRMZM2G165939	9	730.5 	9	154730819 	9	663	730.6 	728.8 	730.6 	9	154965948	44.14 	5.97 	0.77 	cis
28715	GRMZM2G165939	9	730.5 	9	154730819 	1	481	501.7 	498.9 	507.7 	1	77272434	4.71 	1.20 	0.03 	trans
28716	GRMZM2G165939	9	730.5 	9	154730819 	8	66	103.2 	94.7 	105.1 	8	4335110	4.74 	1.18 	0.03 	trans
28717	GRMZM2G113163	9	730.5 	9	154763112 	9	663	730.6 	727.8 	730.6 	9	154965948	26.30 	1.13 	0.51 	cis
28718	GRMZM2G113163	9	730.5 	9	154763112 	4	407	467.3 	466.3 	467.8 	4	158031548	9.64 	-1.96 	0.15 	trans
28719	GRMZM2G413337	9	730.5 	9	154777646 	10	194	224.7 	218.5 	229.8 	10	81128036	4.20 	0.14 	0.14 	trans
28720	GRMZM2G113245	9	730.5 	9	154780894 	9	663	730.6 	728.8 	730.6 	9	154965948	35.33 	0.25 	0.57 	cis
28721	GRMZM2G113245	9	730.5 	9	154780894 	6	98	158.5 	153.3 	163.8 	6	89060982	6.65 	-0.08 	0.05 	trans
28722	GRMZM2G113245	9	730.5 	9	154780894 	7	214	302.5 	292.8 	304.6 	7	84758192	4.65 	0.06 	0.04 	trans
28723	GRMZM2G113267	9	730.5 	9	154785330 	4	738	867.7 	867.6 	871.6 	4	237701659	12.04 	-0.60 	0.26 	trans
28724	GRMZM2G113267	9	730.5 	9	154785330 	8	153	213.3 	210.3 	220.7 	8	11392335	8.31 	0.50 	0.16 	trans
28725	GRMZM2G113267	9	730.5 	9	154785330 	3	785	964.6 	961.0 	965.6 	3	215834153	4.60 	0.38 	0.08 	trans
28726	GRMZM2G055785	9	730.6 	9	154900638 	9	663	730.6 	728.8 	730.6 	9	154965948	51.89 	-2.69 	0.80 	cis
28727	GRMZM2G055785	9	730.6 	9	154900638 	5	331	445.8 	439.5 	448.3 	5	51728559	8.78 	-0.64 	0.04 	trans
28728	GRMZM2G055785	9	730.6 	9	154900638 	10	333	370.9 	368.8 	376.5 	10	133756986	7.45 	-0.91 	0.04 	trans
28729	GRMZM2G055899	9	730.6 	9	154962485 	8	478	599.3 	598.0 	602.2 	8	162538844	4.62 	0.04 	0.15 	trans
28730	GRMZM5G828278	9	730.6 	9	155094334 	9	663	730.6 	727.8 	730.6 	9	154965948	8.62 	-0.71 	0.25 	cis
28731	GRMZM5G844080	9	730.6 	9	155102896 	9	663	730.6 	727.8 	730.6 	9	154965948	17.21 	-0.99 	0.47 	cis
28732	GRMZM5G844080	9	730.6 	9	155102896 	1	209	200.8 	200.5 	201.8 	1	17922593	5.47 	-0.72 	0.11 	trans
28733	AC150739.3_FG001	9	730.6 	9	155182756 	5	333	448.3 	446.8 	456.8 	5	53402189	6.56 	-0.19 	0.18 	trans
28734	AC150739.3_FG001	9	730.6 	9	155182756 	4	460	552.8 	546.6 	558.9 	4	173082540	4.44 	-0.15 	0.12 	trans
28735	GRMZM5G875564	9	730.6 	9	155280128 	9	663	730.6 	727.8 	730.6 	9	154965948	9.79 	-0.72 	0.28 	cis
28736	GRMZM5G875564	9	730.6 	9	155280128 	8	13	18.0 	11.9 	24.3 	8	834620	4.26 	-0.45 	0.11 	trans
28737	GRMZM5G891969	9	730.6 	9	155284830 	9	662	730.4 	727.8 	730.4 	9	154642820	19.25 	-2.65 	0.46 	cis
28738	GRMZM5G823855	9	730.6 	9	155287458 	2	43	62.8 	58.8 	68.6 	2	3443828	4.86 	-2.52 	0.15 	trans
28739	GRMZM5G827026	9	730.6 	9	155370826 	9	663	730.6 	727.8 	730.6 	9	154965948	8.61 	0.80 	0.26 	cis
28740	GRMZM2G168355	9	730.6 	9	155437874 	9	660	728.8 	727.8 	729.4 	9	154557638	75.98 	-5.66 	0.97 	cis
28741	GRMZM2G168281	9	730.6 	9	155452596 	9	660	728.8 	727.8 	729.4 	9	154557638	37.27 	-1.53 	0.86 	cis
28742	GRMZM2G168257	9	730.6 	9	155454784 	2	46	66.5 	63.6 	71.7 	2	3562640	6.74 	-1.34 	0.21 	trans
28743	GRMZM2G060185	9	730.6 	9	155479403 	4	106	157.2 	153.1 	159.6 	4	5874666	7.39 	-0.30 	0.21 	trans
28744	GRMZM2G060185	9	730.6 	9	155479403 	3	341	466.7 	465.9 	476.0 	3	125729641	5.75 	-0.27 	0.16 	trans
28745	GRMZM2G093964	9	730.6 	9	155558540 	8	662	828.9 	826.6 	833.7 	8	173117240	5.39 	-0.05 	0.15 	trans
28746	GRMZM2G093964	9	730.6 	9	155558540 	7	172	252.6 	247.3 	259.0 	7	15758328	4.84 	0.04 	0.14 	trans
28747	GRMZM2G079066	9	730.6 	9	155574382 	9	663	730.6 	727.8 	730.6 	9	154965948	10.21 	0.47 	0.24 	cis
28748	GRMZM2G109624	9	730.6 	9	155685347 	9	492	545.6 	539.9 	546.2 	9	145798078	9.57 	1.45 	0.29 	cis
28749	GRMZM2G474651	9	730.6 	9	155720310 	3	776	957.5 	956.7 	963.4 	3	215225911	4.81 	-0.75 	0.14 	trans
28750	GRMZM2G175797	9	730.6 	9	155732618 	1	1058	1118.8 	1116.0 	1122.0 	1	271701579	4.22 	-0.16 	0.13 	trans
28751	GRMZM2G115841	9	730.6 	9	155765449 	9	653	720.9 	717.1 	723.2 	9	154325966	7.46 	-0.52 	0.19 	cis
28752	GRMZM2G115841	9	730.6 	9	155765449 	1	315	310.2 	302.3 	315.1 	1	35340691	4.23 	0.40 	0.10 	trans
28753	GRMZM2G049382	9	730.6 	9	155864896 	9	641	701.4 	694.8 	708.6 	9	153704136	6.19 	-0.54 	0.20 	cis
28754	GRMZM2G158293	9	730.6 	9	155966627 	9	616	668.4 	663.7 	672.4 	9	153188182	4.74 	0.31 	0.14 	cis
28755	GRMZM2G158293	9	730.6 	9	155966627 	10	129	164.3 	162.7 	170.2 	10	14445147	6.66 	-0.37 	0.20 	trans
28756	GRMZM2G134426	9	730.6 	9	156265087 	9	662	730.4 	727.8 	730.4 	9	154642820	9.92 	0.90 	0.27 	cis
28757	GRMZM2G168760	9	730.6 	9	156421947 	5	318	428.6 	420.6 	435.7 	5	42801998	5.23 	-0.58 	0.15 	trans
28758	GRMZM2G168760	9	730.6 	9	156421947 	7	213	301.4 	296.8 	306.5 	7	100524129	4.73 	-0.55 	0.13 	trans
28759	GRMZM2G105192	9	730.6 	9	156583883 	4	813	958.2 	955.4 	958.8 	4	241316484	20.78 	4.20 	0.49 	trans
28760	GRMZM2G105192	9	730.6 	9	156583883 	2	581	767.5 	764.0 	770.2 	2	206605611	5.97 	-1.92 	0.10 	trans
28761	GRMZM2G105192	9	730.6 	9	156583883 	5	674	823.0 	817.3 	831.0 	5	210322078	5.37 	1.86 	0.09 	trans
28762	GRMZM2G040843	10	2.0 	10	305656 	7	181	264.4 	262.8 	275.8 	7	21470179	4.59 	0.49 	0.14 	trans
28763	GRMZM2G109674	10	2.0 	10	632951 	5	203	285.6 	277.3 	292.6 	5	11904200	4.84 	-0.62 	0.16 	trans
28764	GRMZM2G066165	10	4.1 	10	1081275 	10	5	1.3 	1.0 	5.0 	10	1113550	17.63 	-0.44 	0.42 	cis
28765	GRMZM2G057557	10	4.5 	10	1147548 	7	213	301.4 	299.6 	302.5 	7	100524129	5.60 	0.17 	0.13 	trans
28766	GRMZM2G057557	10	4.5 	10	1147548 	9	552	611.0 	604.2 	617.2 	9	149535706	4.23 	-0.14 	0.10 	trans
28767	GRMZM2G057525	10	4.5 	10	1150638 	8	370	459.7 	456.9 	462.9 	8	118967006	7.75 	-1.06 	0.22 	trans
28768	GRMZM2G057525	10	4.5 	10	1150638 	3	74	124.8 	118.8 	134.8 	3	4542689	5.36 	-0.82 	0.14 	trans
28769	GRMZM2G147266	10	5.1 	10	1281438 	5	650	782.7 	776.6 	783.2 	5	203738408	5.58 	-0.42 	0.13 	trans
28770	GRMZM2G147266	10	5.1 	10	1281438 	6	317	415.5 	413.9 	422.6 	6	143427762	5.07 	-0.37 	0.12 	trans
28771	GRMZM2G147266	10	5.1 	10	1281438 	2	375	492.0 	484.9 	498.1 	2	63492060	4.97 	-0.40 	0.12 	trans
28772	GRMZM2G073840	10	5.2 	10	1294835 	8	389	472.9 	467.7 	481.5 	8	123106280	4.19 	-0.14 	0.12 	trans
28773	GRMZM2G078264	10	5.4 	10	1349323 	10	169	205.1 	198.2 	211.1 	10	60988442	5.21 	0.03 	0.15 	trans
28774	GRMZM2G078264	10	5.4 	10	1349323 	9	526	581.7 	579.2 	591.0 	9	147713796	4.72 	0.03 	0.14 	trans
28775	GRMZM2G098603	10	6.3 	10	1538995 	9	22	29.8 	25.9 	32.7 	9	2601188	7.12 	-0.76 	0.20 	trans
28776	GRMZM2G098603	10	6.3 	10	1538995 	6	5	37.5 	30.7 	40.6 	6	2802038	4.32 	0.55 	0.11 	trans
28777	GRMZM2G098596	10	6.3 	10	1542739 	10	41	50.2 	44.2 	55.4 	10	4021874	4.23 	0.22 	0.12 	cis
28778	GRMZM2G098596	10	6.3 	10	1542739 	6	369	467.4 	459.4 	467.8 	6	149602578	4.61 	0.22 	0.13 	trans
28779	GRMZM2G176546	10	6.4 	10	1551864 	1	1074	1126.5 	1121.6 	1132.5 	1	276981410	4.87 	-0.28 	0.13 	trans
28780	GRMZM2G430780	10	7.2 	10	1715338 	3	917	1154.9 	1150.5 	1154.9 	3	230218683	7.11 	0.02 	0.20 	trans
28781	GRMZM2G129907	10	7.2 	10	1718740 	1	1023	1078.9 	1071.8 	1084.1 	1	259679022	5.22 	-0.32 	0.16 	trans
28782	GRMZM2G129954	10	7.2 	10	1723783 	8	703	874.4 	869.0 	878.9 	8	174276414	4.47 	-0.76 	0.13 	trans
28783	GRMZM2G129954	10	7.2 	10	1723783 	3	79	143.5 	141.2 	148.6 	3	5096140	4.75 	0.75 	0.13 	trans
28784	GRMZM2G130062	10	7.2 	10	1728806 	10	99	130.0 	128.8 	137.0 	10	6861347	6.34 	-0.67 	0.17 	cis
28785	GRMZM2G022606	10	7.9 	10	1877869 	1	252	235.3 	232.3 	236.3 	1	25531381	6.77 	0.83 	0.21 	trans
28786	AC198366.3_FG004	10	8.0 	10	1888686 	10	71	81.5 	75.3 	90.2 	10	4785226	4.56 	-0.08 	0.13 	cis
28787	AC198366.3_FG004	10	8.0 	10	1888686 	2	103	152.6 	147.3 	157.9 	2	6747820	5.46 	-0.10 	0.16 	trans
28788	GRMZM2G104620	10	8.1 	10	1903834 	5	582	696.4 	693.1 	698.5 	5	192020596	4.31 	-0.21 	0.12 	trans
28789	GRMZM2G104638	10	8.1 	10	1910822 	1	828	858.6 	850.2 	862.6 	1	214178104	6.43 	-0.59 	0.20 	trans
28790	GRMZM5G886363	10	8.6 	10	2011544 	6	436	533.2 	528.5 	540.6 	6	156878458	4.66 	-1.12 	0.09 	trans
28791	GRMZM2G180155	10	8.7 	10	2037484 	1	594	589.2 	588.0 	594.7 	1	177411489	4.26 	0.12 	0.13 	trans
28792	GRMZM2G180205	10	9.0 	10	2046280 	2	821	1140.6 	1137.6 	1141.4 	2	233636629	10.00 	4.35 	0.35 	trans
28793	GRMZM2G180251	10	11.1 	10	2117804 	10	9	8.7 	8.1 	12.7 	10	2037928	18.97 	2.03 	0.39 	cis
28794	GRMZM2G180251	10	11.1 	10	2117804 	3	106	206.5 	203.3 	208.9 	3	7688002	7.43 	-1.11 	0.12 	trans
28795	GRMZM2G180251	10	11.1 	10	2117804 	1	719	745.6 	734.5 	747.0 	1	199380292	4.18 	0.79 	0.06 	trans
28796	GRMZM2G099005	10	14.3 	10	2225060 	1	652	658.0 	656.7 	659.2 	1	188006985	6.43 	0.20 	0.18 	trans
28797	GRMZM2G099005	10	14.3 	10	2225060 	5	218	306.6 	297.6 	314.4 	5	13563042	4.30 	-0.15 	0.11 	trans
28798	GRMZM2G138659	10	15.1 	10	2252672 	10	9	14.7 	8.1 	20.5 	10	2037928	4.76 	-0.32 	0.13 	cis
28799	GRMZM2G138659	10	15.1 	10	2252672 	2	64	96.4 	93.1 	96.6 	2	4327673	4.43 	-1.02 	0.13 	trans
28800	GRMZM2G437314	10	15.2 	10	2259072 	10	17	20.5 	17.4 	23.1 	10	2444435	14.91 	-0.18 	0.34 	cis
28801	GRMZM2G151903	10	18.9 	10	2434284 	10	17	20.5 	17.4 	22.4 	10	2444435	49.83 	3.98 	0.78 	cis
28802	GRMZM2G151977	10	20.8 	10	2448223 	10	17	20.5 	17.4 	23.1 	10	2444435	22.50 	1.02 	0.51 	cis
28803	GRMZM2G151977	10	20.8 	10	2448223 	4	781	911.2 	906.8 	916.2 	4	239188678	6.36 	-0.52 	0.10 	trans
28804	GRMZM2G152007	10	21.4 	10	2453141 	10	17	20.5 	16.5 	22.4 	10	2444435	43.90 	-2.33 	0.78 	cis
28805	GRMZM2G152007	10	21.4 	10	2453141 	7	440	539.8 	524.7 	543.1 	7	158229708	5.61 	0.55 	0.05 	trans
28806	GRMZM2G152007	10	21.4 	10	2453141 	1	1226	1262.4 	1259.8 	1267.4 	1	295192808	5.84 	-0.53 	0.04 	trans
28807	GRMZM5G832378	10	21.9 	10	2460773 	10	19	22.4 	20.5 	23.1 	10	2470078	54.08 	1.45 	0.88 	cis
28808	AC197146.3_FG001	10	22.2 	10	2480920 	10	19	22.4 	18.9 	27.4 	10	2470078	12.51 	1.14 	0.32 	cis
28809	GRMZM2G127416	10	25.3 	10	2651927 	10	586	740.6 	734.4 	742.5 	10	148862086	5.73 	0.22 	0.18 	trans
28810	GRMZM2G427014	10	25.2 	10	2656906 	10	23	25.4 	24.9 	25.9 	10	2655598	38.30 	-9.20 	0.67 	cis
28811	GRMZM2G427014	10	25.2 	10	2656906 	2	550	741.1 	733.9 	744.4 	2	203260378	4.46 	-1.97 	0.03 	trans
28812	GRMZM2G127393	10	25.4 	10	2658596 	10	22	24.9 	22.4 	29.8 	10	2662760	16.97 	0.91 	0.45 	cis
28813	GRMZM5G822449	10	39.4 	10	2782773 	10	30	38.5 	37.9 	40.4 	10	2782011	45.17 	9.01 	0.79 	cis
28814	GRMZM2G037064	10	39.5 	10	2791022 	10	30	38.5 	37.9 	41.3 	10	2782011	39.10 	-4.36 	0.79 	cis
28815	GRMZM2G036918	10	39.6 	10	2797359 	8	291	366.1 	365.8 	368.3 	8	75269102	7.25 	1.89 	0.21 	trans
28816	GRMZM2G036918	10	39.6 	10	2797359 	1	618	611.5 	610.5 	616.9 	1	180572850	5.94 	0.89 	0.17 	trans
28817	GRMZM2G036918	10	39.6 	10	2797359 	5	702	856.4 	855.0 	864.4 	5	212014696	4.43 	0.70 	0.12 	trans
28818	AC234175.1_FG010	10	40.1 	10	2838043 	10	32	40.4 	30.8 	46.1 	10	2887956	4.27 	0.31 	0.11 	cis
28819	GRMZM5G819919	10	40.2 	10	2844435 	10	32	40.4 	38.5 	42.3 	10	2887956	82.13 	2.64 	0.89 	cis
28820	GRMZM5G819919	10	40.2 	10	2844435 	8	389	479.9 	476.9 	480.9 	8	123106280	12.05 	1.52 	0.04 	trans
28821	GRMZM2G004412	10	41.9 	10	2988902 	10	32	40.4 	38.5 	42.3 	10	2887956	48.03 	2.16 	0.76 	cis
28822	GRMZM2G068465	10	42.9 	10	3064708 	10	32	40.4 	38.5 	44.2 	10	2887956	14.00 	-3.38 	0.37 	cis
28823	GRMZM2G356817	10	44.1 	10	3163393 	10	32	40.4 	38.5 	42.3 	10	2887956	46.02 	22.37 	0.78 	cis
28824	GRMZM2G356839	10	44.1 	10	3168711 	10	32	40.4 	38.5 	43.3 	10	2887956	50.01 	22.05 	0.79 	cis
28825	GRMZM2G356839	10	44.1 	10	3168711 	8	248	332.0 	326.7 	338.8 	8	22963304	5.34 	4.07 	0.03 	trans
28826	GRMZM2G058481	10	44.2 	10	3173396 	10	32	40.4 	38.5 	42.3 	10	2887956	15.12 	0.84 	0.42 	cis
28827	GRMZM2G058481	10	44.2 	10	3173396 	1	601	594.0 	589.0 	599.2 	1	178164612	4.82 	0.44 	0.10 	trans
28828	GRMZM2G058595	10	44.9 	10	3191770 	10	40	48.5 	46.1 	50.2 	10	3283851	6.56 	-0.27 	0.08 	cis
28829	GRMZM5G873586	10	48.2 	10	3275716 	10	42	53.0 	48.5 	53.8 	10	3382218	60.93 	4.98 	0.87 	cis
28830	GRMZM5G873586	10	48.2 	10	3275716 	9	317	369.0 	367.0 	370.0 	9	113662766	6.37 	2.13 	0.03 	trans
28831	AC152495.1_FG002	10	48.5 	10	3282516 	10	13	16.0 	11.7 	21.5 	10	2254148	5.57 	0.12 	0.16 	cis
28832	AC152495.1_FG003	10	48.7 	10	3300646 	3	643	791.2 	789.8 	794.6 	3	196591754	6.83 	-0.02 	0.21 	trans
28833	AC152495.1_FG003	10	48.7 	10	3300646 	9	107	134.3 	127.5 	135.3 	9	10942428	4.40 	-0.02 	0.13 	trans
28834	AC152495.1_FG010	10	49.3 	10	3371141 	10	39	47.9 	46.1 	50.2 	10	3179760	31.56 	0.21 	0.64 	cis
28835	AC152495.1_FG012	10	49.4 	10	3384040 	10	43	53.8 	47.9 	55.4 	10	3686063	27.77 	-1.06 	0.67 	cis
28836	GRMZM5G879178	10	49.9 	10	3444452 	10	41	51.2 	50.2 	52.0 	10	4021874	45.46 	0.55 	0.86 	cis
28837	GRMZM2G443939	10	52.2 	10	3700537 	10	41	51.2 	50.2 	52.0 	10	4021874	39.27 	0.61 	0.74 	cis
28838	GRMZM2G304965	10	54.8 	10	3988779 	10	43	53.8 	49.5 	61.5 	10	3686063	6.05 	0.38 	0.20 	cis
28839	GRMZM2G304965	10	54.8 	10	3988779 	8	703	875.4 	872.4 	878.4 	8	174276414	47.30 	1.61 	0.39 	trans
28840	GRMZM2G473138	10	55.1 	10	4017913 	8	668	831.4 	829.4 	836.7 	8	173298702	5.03 	-0.38 	0.14 	trans
28841	GRMZM2G473138	10	55.1 	10	4017913 	2	300	421.0 	417.0 	423.8 	2	33801060	4.89 	-0.36 	0.14 	trans
28842	GRMZM2G441031	10	55.2 	10	4033273 	1	455	464.5 	458.1 	465.6 	1	70235332	7.27 	-0.14 	0.20 	trans
28843	GRMZM2G441031	10	55.2 	10	4033273 	10	293	320.5 	315.5 	322.4 	10	128253490	6.20 	0.15 	0.17 	trans
28844	GRMZM2G088313	10	55.4 	10	4056601 	10	46	55.8 	53.8 	56.7 	10	4054556	49.32 	-1.89 	0.74 	cis
28845	GRMZM2G088313	10	55.4 	10	4056601 	8	451	575.1 	569.1 	578.4 	8	156305978	6.35 	-0.45 	0.05 	trans
28846	GRMZM2G088313	10	55.4 	10	4056601 	3	268	419.5 	416.4 	419.9 	3	30054368	8.33 	-0.66 	0.04 	trans
28847	GRMZM2G129775	10	55.5 	10	4067885 	10	41	50.2 	49.5 	57.5 	10	4021874	11.27 	-0.06 	0.29 	cis
28848	GRMZM2G129775	10	55.5 	10	4067885 	8	352	435.6 	430.1 	441.4 	8	110849936	5.24 	-0.04 	0.12 	trans
28849	GRMZM2G129804	10	55.6 	10	4072634 	4	721	851.0 	846.0 	855.4 	4	236911800	4.35 	-0.31 	0.12 	trans
28850	GRMZM2G101958	10	56.7 	10	4166018 	10	52	58.1 	55.8 	60.1 	10	4243926	8.16 	-3.87 	0.22 	cis
28851	GRMZM5G898755	10	58.1 	10	4243940 	10	32	40.4 	28.8 	46.1 	10	2887956	4.45 	-26.72 	0.11 	cis
28852	GRMZM5G898755	10	58.1 	10	4243940 	2	568	751.7 	744.8 	757.7 	2	204759106	5.27 	-32.81 	0.17 	trans
28853	GRMZM2G044736	10	58.1 	10	4308096 	10	52	59.1 	58.1 	61.2 	10	4243926	38.82 	1.64 	0.82 	cis
28854	GRMZM2G036685	10	61.9 	10	4561641 	8	646	807.3 	801.5 	815.8 	8	171843390	4.28 	-0.30 	0.13 	trans
28855	GRMZM2G407189	10	62.1 	10	4585408 	10	56	62.4 	59.1 	63.8 	10	4612364	36.62 	-0.23 	0.74 	cis
28856	GRMZM2G407189	10	62.1 	10	4585408 	4	36	46.5 	39.4 	49.7 	4	2639823	4.72 	-0.05 	0.04 	trans
28857	GRMZM5G835772	10	62.2 	10	4589247 	10	54	61.5 	59.1 	62.4 	10	4602903	26.80 	1.33 	0.57 	cis
28858	GRMZM5G835772	10	62.2 	10	4589247 	1	802	820.1 	818.6 	825.9 	1	210476020	9.41 	-0.59 	0.13 	trans
28859	GRMZM5G803318	10	62.2 	10	4593429 	2	43	62.8 	61.9 	70.9 	2	3443828	5.21 	-0.43 	0.14 	trans
28860	GRMZM2G022318	10	62.4 	10	4613326 	10	62	66.9 	61.9 	70.9 	10	4670952	13.52 	5.31 	0.31 	cis
28861	GRMZM2G022318	10	62.4 	10	4613326 	1	335	334.9 	330.1 	337.1 	1	40141188	4.89 	-2.87 	0.09 	trans
28862	GRMZM2G003732	10	66.6 	10	4651368 	1	1068	1124.5 	1122.5 	1126.5 	1	274840582	5.02 	-0.67 	0.14 	trans
28863	GRMZM2G003750	10	63.8 	10	4666292 	10	62	67.9 	66.6 	72.9 	10	4670952	12.68 	-0.22 	0.31 	cis
28864	GRMZM2G003750	10	63.8 	10	4666292 	3	852	1062.9 	1060.5 	1065.2 	3	223633306	5.66 	0.27 	0.11 	trans
28865	GRMZM2G003762	10	66.3 	10	4674766 	10	62	73.9 	67.9 	75.3 	10	4670952	26.19 	-12.39 	0.52 	cis
28866	GRMZM2G003762	10	66.3 	10	4674766 	1	298	296.8 	292.4 	299.5 	1	33829604	6.50 	5.02 	0.08 	trans
28867	GRMZM2G003762	10	66.3 	10	4674766 	2	96	140.6 	135.3 	144.3 	2	5998670	4.64 	-3.97 	0.06 	trans
28868	GRMZM2G004414	10	74.6 	10	4684800 	9	125	159.9 	152.8 	165.9 	9	12805069	4.60 	0.34 	0.14 	trans
28869	GRMZM2G004445	10	77.9 	10	4691788 	10	64	74.6 	71.9 	75.3 	10	4687548	30.19 	-0.65 	0.60 	cis
28870	GRMZM2G004445	10	77.9 	10	4691788 	6	28	67.8 	67.2 	78.0 	6	5828956	4.46 	-0.19 	0.05 	trans
28871	GRMZM2G004534	10	75.3 	10	4696734 	10	70	80.8 	78.9 	81.5 	10	4693328	18.48 	-4.22 	0.50 	cis
28872	GRMZM2G031317	10	78.9 	10	4737585 	10	67	77.0 	75.3 	77.9 	10	4744006	28.56 	1.95 	0.69 	cis
28873	GRMZM2G031317	10	78.9 	10	4737585 	1	601	594.0 	589.7 	596.1 	1	178164612	4.92 	0.66 	0.07 	trans
28874	GRMZM2G031261	10	82.3 	10	4749836 	6	426	523.5 	518.9 	526.0 	6	154834771	6.77 	0.37 	0.20 	trans
28875	GRMZM2G031261	10	82.3 	10	4749836 	1	730	757.9 	751.3 	762.0 	1	200320982	4.94 	-0.31 	0.14 	trans
28876	GRMZM2G324231	10	86.0 	10	4820329 	10	72	83.3 	80.8 	86.0 	10	4750113	15.91 	-0.25 	0.42 	cis
28877	GRMZM2G324231	10	86.0 	10	4820329 	9	311	356.2 	355.6 	360.6 	9	113057584	6.03 	-0.22 	0.13 	trans
28878	GRMZM2G314661	10	97.8 	10	4875985 	10	84	107.6 	102.8 	115.2 	10	6040642	4.65 	-0.36 	0.11 	cis
28879	GRMZM2G314661	10	97.8 	10	4875985 	4	407	467.3 	466.3 	467.8 	4	158031548	15.51 	-2.52 	0.44 	trans
28880	GRMZM2G050774	10	99.3 	10	4988288 	10	77	97.1 	95.7 	97.8 	10	4990784	38.44 	1.41 	0.63 	cis
28881	GRMZM2G050774	10	99.3 	10	4988288 	1	1247	1302.1 	1295.3 	1305.4 	1	296458104	4.69 	0.32 	0.03 	trans
28882	GRMZM2G050730	10	99.4 	10	4991681 	2	553	742.3 	738.9 	749.6 	2	203938530	4.39 	-22.47 	0.13 	trans
28883	GRMZM2G159119	10	101.2 	10	5123235 	10	79	98.6 	97.8 	102.6 	10	5226714	47.70 	0.87 	0.83 	cis
28884	GRMZM2G159119	10	101.2 	10	5123235 	9	551	607.3 	603.2 	613.1 	9	149535660	5.38 	0.18 	0.03 	trans
28885	GRMZM2G016370	10	104.7 	10	5385615 	10	165	200.3 	196.1 	205.1 	10	59842118	6.18 	-0.12 	0.13 	trans
28886	GRMZM2G016370	10	104.7 	10	5385615 	3	399	521.1 	512.5 	526.4 	3	150103715	5.13 	0.12 	0.10 	trans
28887	GRMZM2G044423	10	105.7 	10	5459654 	10	81	104.9 	102.8 	108.0 	10	5885914	14.10 	-0.12 	0.42 	cis
28888	GRMZM2G338454	10	105.8 	10	5461639 	10	58	63.8 	59.1 	70.9 	10	4665903	7.12 	-1.54 	0.17 	cis
28889	GRMZM2G338454	10	105.8 	10	5461639 	5	644	774.2 	771.1 	779.7 	5	203038441	6.02 	1.45 	0.15 	trans
28890	GRMZM2G338454	10	105.8 	10	5461639 	6	523	632.7 	626.4 	639.7 	6	162813668	5.11 	1.28 	0.12 	trans
28891	GRMZM2G165695	10	106.0 	10	5480593 	10	79	102.6 	100.6 	102.9 	10	5226714	62.75 	2.13 	0.92 	cis
28892	GRMZM2G066496	10	106.6 	10	5526475 	10	79	102.6 	98.6 	102.9 	10	5226714	7.20 	1.18 	0.18 	cis
28893	GRMZM2G066496	10	106.6 	10	5526475 	4	649	767.2 	763.4 	768.9 	4	226275930	4.77 	-1.00 	0.11 	trans
28894	GRMZM2G164113	10	107.7 	10	5644722 	10	81	104.9 	102.8 	109.2 	10	5885914	7.07 	0.48 	0.22 	cis
28895	GRMZM2G020446	10	108.0 	10	5723655 	1	825	856.1 	851.2 	858.6 	1	214594083	4.71 	-0.51 	0.13 	trans
28896	GRMZM2G113228	10	108.0 	10	5732737 	10	81	102.9 	102.8 	107.6 	10	5885914	70.27 	-3.11 	0.90 	cis
28897	GRMZM2G113228	10	108.0 	10	5732737 	2	582	770.2 	769.2 	772.2 	2	207303005	5.01 	1.12 	0.02 	trans
28898	GRMZM2G113093	10	108.1 	10	5740764 	10	81	102.9 	102.8 	109.2 	10	5885914	7.72 	0.27 	0.20 	cis
28899	GRMZM2G113093	10	108.1 	10	5740764 	4	721	851.0 	847.5 	858.3 	4	236911800	5.99 	-0.27 	0.17 	trans
28900	GRMZM2G113089	10	108.2 	10	5748746 	10	86	108.0 	102.8 	110.2 	10	5732134	36.39 	0.37 	0.75 	cis
28901	GRMZM2G113089	10	108.2 	10	5748746 	5	551	673.6 	667.0 	680.1 	5	188389696	4.62 	-0.10 	0.05 	trans
28902	GRMZM2G104310	10	109.7 	10	5872726 	10	81	104.9 	102.9 	107.5 	10	5885914	22.59 	4.60 	0.38 	cis
28903	GRMZM2G104310	10	109.7 	10	5872726 	2	535	723.4 	720.2 	728.4 	2	199679148	10.47 	2.57 	0.13 	trans
28904	GRMZM2G104310	10	109.7 	10	5872726 	8	227	302.2 	296.3 	303.4 	8	21782910	5.79 	1.78 	0.06 	trans
28905	GRMZM2G065804	10	110.1 	10	5898146 	10	73	89.0 	81.5 	95.7 	10	4820416	4.20 	-0.64 	0.12 	cis
28906	GRMZM2G365770	10	110.1 	10	5904512 	1	682	705.4 	703.7 	710.7 	1	194572646	4.90 	-0.50 	0.14 	trans
28907	GRMZM2G131120	10	111.5 	10	6011070 	3	483	602.4 	598.6 	605.6 	3	173530608	5.28 	-0.30 	0.13 	trans
28908	GRMZM5G805685	10	112.2 	10	6071182 	10	89	118.2 	112.2 	124.1 	10	6071006	10.73 	0.22 	0.35 	cis
28909	GRMZM5G805685	10	112.2 	10	6071182 	7	378	464.1 	464.0 	470.0 	7	152609915	4.61 	0.15 	0.10 	trans
