"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX2770605","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105615","Gene expression analysis of Glycine max williams82 - Seed - 039-B09","SRS2154081","","3016.03","1","24501924","7350577200","ACCCZ","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770604","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105614","Gene expression analysis of Glycine max williams82 - Root - 039-E03","SRS2154080","","2607.93","1","21298842","6389652600","ACCCY","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770603","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105611","Gene expression analysis of Glycine max williams82 - Seed - 039-C06","SRS2154077","","3163.21","1","25978918","7793675400","ACCCX","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770602","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105612","Gene expression analysis of Glycine max williams82 - Seed - 039-D08","SRS2154078","","2933.02","1","23001263","6900378900","ACUOP","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770601","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105613","Gene expression analysis of Glycine max williams82 - Lateral Root - 039-E06","SRS2154079","","3262.04","1","25526773","7658031900","ACUOS","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770600","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105610","Gene expression analysis of Glycine max williams82 - Shoot tip - 039-G02","SRS2154076","","3090.1","1","24549532","7364859600","ACCCW","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770599","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105609","Gene expression analysis of Glycine max williams82 - Seed - 039-D02","SRS2154075","","3465.18","1","27277314","8183194200","ACCCU","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770598","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105608","Gene expression analysis of Glycine max williams82 - Leaf - 039-F05","SRS2154074","","2658.6","1","22352662","6705798600","ACUOG","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770597","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105607","Gene expression analysis of Glycine max williams82 - Roottip - 039-F01","SRS2154073","","3891.8","1","32616345","9784903500","ACUOA","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770596","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105606","Gene expression analysis of Glycine max williams82 - Seed - 039-B07","SRS2154072","","4403.76","1","37100938","11130281400","ACUOC","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770595","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105605","Gene expression analysis of Glycine max williams82 - Seed - 039-C04","SRS2154071","","4279.04","1","35509119","10652735700","ACUOB","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770594","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105604","Gene expression analysis of Glycine max williams82 - Seed - 039-C05","SRS2154070","","2230.35","1","18938212","5681463600","ACUOO","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770593","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105603","Gene expression analysis of Glycine max williams82 - Roottip - 039-F02","SRS2154069","","2643.8","1","22488368","6746510400","ACUON","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770592","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105602","Gene expression analysis of Glycine max williams82 - Seed - 039-B08","SRS2154068","","1992.49","1","16634229","4990268700","ACUOH","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770591","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105601","Gene expression analysis of Glycine max williams82 - Stem - 039-F06","SRS2154067","","3233.76","1","25764445","7729333500","ACCGB","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770590","Glycine max williams82 Gene Atlas Plate 6","Glycine max","Illumina HiSeq 2500","JGI","SRP105600","Gene expression analysis of Glycine max williams82 - Seed - 039-B03","SRS2154066","","2026.12","1","16622241","4986672300","ACCGA","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770587","Arabidopsis thaliana Columbia (Col) Gene Atlas Plate 6","Arabidopsis thaliana","Illumina HiSeq 2500","JGI","SRP105597","Gene expression analysis of Arabidopsis thaliana Columbia (Col) - Root - 042-B04","SRS2154063","","3063.28","1","24889558","7466867400","ACUPH","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770586","Arabidopsis thaliana Columbia (Col) Gene Atlas Plate 6","Arabidopsis thaliana","Illumina HiSeq 2500","JGI","SRP105596","Gene expression analysis of Arabidopsis thaliana Columbia (Col) - Root - 042-B03","SRS2154062","","3010.71","1","24260204","7278061200","ACUPN","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770585","Arabidopsis thaliana Columbia (Col) Gene Atlas Plate 6","Arabidopsis thaliana","Illumina HiSeq 2500","JGI","SRP105595","Gene expression analysis of Arabidopsis thaliana Columbia (Col) - Leaf - 042-C01","SRS2154061","","4088.29","1","32944034","9883210200","ACUPO","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770584","Arabidopsis thaliana Columbia (Col) Gene Atlas Plate 6","Arabidopsis thaliana","Illumina HiSeq 2500","JGI","SRP105594","Gene expression analysis of Arabidopsis thaliana Columbia (Col) - Leaf - 042-B05","SRS2154060","","3004.69","1","24071409","7221422700","ACUPA","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770583","Arabidopsis thaliana Columbia (Col) Gene Atlas Plate 6","Arabidopsis thaliana","Illumina HiSeq 2500","JGI","SRP105592","Gene expression analysis of Arabidopsis thaliana Columbia (Col) - Root - 042-A07","SRS2154058","","3139.43","1","25006333","7501899900","ACUPB","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770582","Arabidopsis thaliana Columbia (Col) Gene Atlas Plate 6","Arabidopsis thaliana","Illumina HiSeq 2500","JGI","SRP105593","Gene expression analysis of Arabidopsis thaliana Columbia (Col) - Root - 042-B02","SRS2154059","","2936.89","1","23808653","7142595900","ACUPC","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770581","Arabidopsis thaliana Columbia (Col) Gene Atlas Plate 6","Arabidopsis thaliana","Illumina HiSeq 2500","JGI","SRP105591","Gene expression analysis of Arabidopsis thaliana Columbia (Col) - Root - 042-A08","SRS2154057","","1196.58","1","9955999","2986799700","ACUOY","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770580","Arabidopsis thaliana Columbia (Col) Gene Atlas Plate 6","Arabidopsis thaliana","Illumina HiSeq 2500","JGI","SRP105590","Gene expression analysis of Arabidopsis thaliana Columbia (Col) - Root - 041-H08","SRS2154056","","2952.24","1","24828072","7448421600","ACUOX","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770579","Arabidopsis thaliana Columbia (Col) Gene Atlas Plate 6","Arabidopsis thaliana","Illumina HiSeq 2500","JGI","SRP105589","Gene expression analysis of Arabidopsis thaliana Columbia (Col) - Leaf - 041-H04","SRS2154055","","3192.24","1","27017815","8105344500","ACUOZ","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770578","Arabidopsis thaliana Columbia (Col) Gene Atlas Plate 6","Arabidopsis thaliana","Illumina HiSeq 2500","JGI","SRP105587","Gene expression analysis of Arabidopsis thaliana Columbia (Col) - Leaf - 042-B09","SRS2154053","","3104.84","1","25296019","7588805700","ACUPG","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770577","Arabidopsis thaliana Columbia (Col) Gene Atlas Plate 6","Arabidopsis thaliana","Illumina HiSeq 2500","JGI","SRP105588","Gene expression analysis of Arabidopsis thaliana Columbia (Col) - Leaf - 042-A06","SRS2154054","","2714.82","1","21931368","6579410400","ACUPX","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770576","Arabidopsis thaliana Columbia (Col) Gene Atlas Plate 6","Arabidopsis thaliana","Illumina HiSeq 2500","JGI","SRP105586","Gene expression analysis of Arabidopsis thaliana Columbia (Col) - Leaf - 042-C03","SRS2154052","","2882.36","1","23317582","6995274600","ACUPY","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770575","Arabidopsis thaliana Columbia (Col) Gene Atlas Plate 6","Arabidopsis thaliana","Illumina HiSeq 2500","JGI","SRP105585","Gene expression analysis of Arabidopsis thaliana Columbia (Col) - Root - 042-A09","SRS2154051","","2757.35","1","22393398","6718019400","ACUPZ","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770574","Arabidopsis thaliana Columbia (Col) Gene Atlas Plate 6","Arabidopsis thaliana","Illumina HiSeq 2500","JGI","SRP105584","Gene expression analysis of Arabidopsis thaliana Columbia (Col) - Root - 041-H09","SRS2154050","","4008.97","1","32098248","9629474400","ACUPP","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770573","Arabidopsis thaliana Columbia (Col) Gene Atlas Plate 6","Arabidopsis thaliana","Illumina HiSeq 2500","JGI","SRP105583","Gene expression analysis of Arabidopsis thaliana Columbia (Col) - Leaf - 041-H06","SRS2154049","","3695.61","1","29276822","8783046600","ACUPS","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770572","Arabidopsis thaliana Columbia (Col) Gene Atlas Plate 6","Arabidopsis thaliana","Illumina HiSeq 2500","JGI","SRP105582","Gene expression analysis of Arabidopsis thaliana Columbia (Col) - Leaf - 042-C02","SRS2154048","","2923.09","1","23220559","6966167700","ACUPT","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770571","Arabidopsis thaliana Columbia (Col) Gene Atlas Plate 6","Arabidopsis thaliana","Illumina HiSeq 2500","JGI","SRP105581","Gene expression analysis of Arabidopsis thaliana Columbia (Col) - Root - 042-A04","SRS2154047","","3363.6","1","25197069","7559120700","ACUPU","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770570","Arabidopsis thaliana Columbia (Col) Gene Atlas Plate 6","Arabidopsis thaliana","Illumina HiSeq 2500","JGI","SRP105580","Gene expression analysis of Arabidopsis thaliana Columbia (Col) - Leaf - 042-A05","SRS2154046","","3336.5","1","26458624","7937587200","ACUPW","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770569","Populus trichocarpa Nisqually-1 Gene Atlas Plate 6","Populus trichocarpa","Illumina HiSeq 2500","JGI","SRP105579","Gene expression analysis of Populus trichocarpa Nisqually-1 - Stem - 015-H04","SRS2154045","","2121.49","1","19049358","5714807400","ACUOU","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770568","Populus trichocarpa Nisqually-1 Gene Atlas Plate 6","Populus trichocarpa","Illumina HiSeq 2500","JGI","SRP105577","Gene expression analysis of Populus trichocarpa Nisqually-1 - Stem - 015-H02","SRS2154043","black cottonwood","2580.33","1","20717213","6215163900","ACUOT","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX2770567","Populus trichocarpa Nisqually-1 Gene Atlas Plate 6","Populus trichocarpa","Illumina HiSeq 2500","JGI","SRP105578","Gene expression analysis of Populus trichocarpa Nisqually-1 - Stem - 015-I07","SRS2154044","black cottonwood","2194.68","1","18692275","5607682500","ACUOW","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883849","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","3395.72","1","18377204","5513161200","UCBY","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883846","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","4334.01","1","23248302","6974490600","UCBX","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883845","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","3853.03","1","20453202","6135960600","UCBZ","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883844","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","5021.72","1","26057159","7817147700","UCBP","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883843","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","2475.42","1","14140548","4242164400","UCBS","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883842","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","4336.89","1","23113390","6934017000","UCBU","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883841","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","3090.53","1","17427060","5228118000","UCBT","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883840","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","5765.54","1","30791894","9237568200","UCBW","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883832","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","4697.87","1","25321952","7596585600","UCBH","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883831","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","4803.85","1","26652028","7995608400","UCBO","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883830","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","3928.49","1","22109132","6632739600","UCBN","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883829","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","3532.36","1","18639573","5591871900","UCBA","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883828","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","3447.26","1","18742441","5622732300","UCBC","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883827","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","2507.11","1","13467057","4040117100","UCBB","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883826","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","3156.64","1","17658253","5297475900","UCBG","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883825","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","3119.49","1","16399726","4919917800","UCCX","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883824","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","3304.13","1","17751933","5325579900","UCCW","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883823","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","2710.5","1","14727878","4418363400","UCCT","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883822","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","2865.44","1","15250057","4575017100","UCCU","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883821","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","3998.19","1","20987511","6296253300","UCCS","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883820","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","4685.21","1","24357309","7307192700","UCCP","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883819","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","1935.18","1","10666223","3199866900","UCCN","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883818","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","4807.17","1","25328954","7598686200","UCCO","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883817","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","3234.11","1","18158583","5447574900","UCCH","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883816","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","3370.01","1","18860335","5658100500","UCCB","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883815","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","3889.76","1","21665236","6499570800","UCCC","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883814","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","2130.04","1","11594631","3478389300","UCCA","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883813","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","3335.41","1","17940610","5382183000","UCAX","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883812","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","4766.69","1","24481078","7344323400","UCAY","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
"SRX1883811","Poplar trichocarpa Nisqually-1 Gene Atlas Plate4","Populus trichocarpa","Illumina HiSeq 2000","JGI","SRP077540","Populus trichocarpa strain:Nisqually-1 Transcriptome or Gene expression","SRS1529873","","5436.46","1","28023775","8407132500","UCAZ","RNA-Seq","TRANSCRIPTOMIC","RT-PCR"
